family,reconstruction_error
G,0.012124584361788414
G,0.005918182825043177
E,0.0056568697725386695
E,0.7062327668555426
E,166.01037744847363
E,0.006272347991020963
G,0.020620838239755728
E,0.004940132988537862
G,0.3354875621444989
E,4.779636149613538
G,4.204273139430212
G,0.017634924448421494
G,0.005918182825043177
E,0.005018743229169283
E,0.005385325260632936
E,0.005240963345274352
E,31.743207310744328
E,0.004253792356192808
E,3.5219980328699783
E,0.005018743229169283
G,0.0059128675594443845
L,0.015228790187004218
G,0.016623184411407362
G,0.005918182825043177
E,0.46080799384974397
G,0.0059128675594443845
L,887.4546695252196
E,0.46080799384974397
G,0.004802772640067688
E,434.32410739090125
E,712.3293380747126
G,0.004827954800043235
G,0.005918182825043177
E,4.434196002766322
L,0.28814862981409584
E,0.12489589564628828
L,0.010699294408477436
E,0.46080799384974397
G,0.0059128675594443845
G,0.33706925350672007
L,887.4546695252196
E,1019.7502969750003
G,0.0059128675594443845
E,20.27240890802418
G,0.01852074938811044
G,0.051230462826260405
E,1.170844243631109
E,0.005918182825043177
L,0.010699294408477436
G,0.005988321143520149
L,0.3259368124817908
G,0.005918182825043177
E,171.34165497742637
E,887.1602258172078
E,38.75277446622683
G,0.016623181140104214
E,6.802159956304478
L,0.0050881254078493044
G,0.5416777603909612
G,0.006126902089018563
E,0.004253792356192808
E,29.90626785351655
E,2765.2653976131296
G,0.3354875621444989
G,0.005918182825043177
G,0.3354875621444989
G,0.005918182825043177
G,0.0059128675594443845
G,0.5111634304745828
E,0.00542068222281453
G,0.005918182825043177
E,1227.8567100827574
G,0.0059128675594443845
E,0.005018743229169283
G,0.0059128675594443845
L,0.39299380186099886
G,0.0059128675594443845
G,0.02179378114622743
G,0.005918182825043177
E,1.4128995142249927
G,0.0059128675594443845
E,0.010208544319171838
G,0.005918182825043177
G,0.009274595966719035
L,0.3263530766020645
G,0.005912867647862575
E,0.031325366812990925
L,0.007133627380775019
E,9.049414959083633
G,0.005918182825043177
E,1.2378668269898612
G,0.0059128675594443845
L,0.007133627380775019
G,0.017930305231350214
E,0.005918182825043177
G,0.0059128675594443845
E,37.80877528173827
E,0.00550276850775485
G,0.005918182825043177
G,0.22894744413289217
G,0.005918182825043177
G,0.005918182825043177
G,0.0059128675594443845
G,0.005918182825043177
G,0.540222992492349
G,0.009274595966719035
E,0.0057362231704280375
G,0.005918182825043177
G,0.005504624546255918
G,0.020620838239755728
G,0.0059128675594443845
L,0.12107693869674906
E,0.00416696071086218
E,0.03132536310662424
G,0.005918182825043177
G,0.0059128675594443845
E,0.010208544319171838
G,0.005912867647862575
E,0.5322806548792332
E,3.9242593930106344
G,0.004802772640067688
E,0.006272347991020963
E,0.0057362231704280375
G,0.17413935499388322
E,2.0240354500236184
G,0.004802772640067688
G,0.0059128675594443845
G,0.005918182825043177
G,0.016623181140104214
E,2.8789603865339184
G,0.17413935499388322
G,0.0059128675594443845
G,0.005918182825043177
E,45.12554174554972
L,0.007133627380775019
E,187.90755073683758
G,0.3931859774580762
G,4.204273139430212
E,1009.3791659694194
G,0.5138602919478159
E,0.004940132988537862
E,0.00542068222281453
G,0.1657902815366378
L,0.6409758616345663
G,0.5371065033365693
G,0.004906987882536262
L,1699.2320475679028
E,0.0057362231704280375
L,0.12409557198511904
G,0.005912867647862575
E,0.010208544035629808
E,0.005918182825043177
E,26.357461184173264
G,0.005918182825043177
G,0.005918182825043177
G,0.051230462826260405
G,0.016623181140104214
G,0.0059128675594443845
E,0.8716897185155209
E,0.31619264775545153
G,0.005918182825043177
G,0.0059128675594443845
G,0.39536983492853145
L,0.12107693869674906
G,0.014225019883721645
G,0.005918182825043177
E,104.83070529719869
G,0.1657902815366378
G,0.0059128675594443845
E,2.0141571619972027
G,0.004827954800043235
E,0.0059128675594443845
G,0.07710570980794308
G,0.051230462826260405
G,0.5111634304745828
L,2985.460616042749
E,8.837650381184838
L,0.0050881254078493044
E,5.102874790254771
G,0.0059128675594443845
E,0.46080799384974397
E,0.4742790611969634
G,0.008217214856709551
E,434.31727992148745
E,21.135150907486317
G,0.005988321143520149
E,273.2676102328061
G,0.0059128675594443845
G,0.01852074938811044
L,0.12419158662825314
E,0.005521191304392353
G,0.0059128675594443845
G,0.22894744413289217
G,0.004906987882536262
L,3116.0673805695683
G,4.12755972451034
E,0.45503383159713934
G,0.38854556259258866
E,0.7115054882245201
E,0.5596699644189026
G,0.0059128675594443845
E,0.12085547216060548
G,0.006126902089018563
E,0.006272347991020963
G,0.004906987882536262
G,0.5042207423352273
E,0.005521191304392353
E,0.006272347991020963
E,0.23466339059123473
G,0.009887768683426662
E,0.1920927217280399
G,0.621844403650672
G,0.005918182825043177
G,0.5402229977444828
G,0.012162413130731367
G,0.005918182825043177
E,115.50331270272703
E,0.7773882179836168
G,0.540222992492349
G,0.0059128675594443845
E,1010.7328542339438
G,0.0059128675594443845
E,0.4569671171769972
E,0.808524325523973
G,0.004906987882536262
G,0.016503372217362845
L,0.010699294408477436
L,0.12107693869674906
E,89.46745438503898
G,0.005918182825043177
G,0.0059128675594443845
G,4.12755972451034
E,0.5596699644189026
G,0.017634924448421494
G,0.38854556259258866
G,0.5346567305079251
L,0.0050881254078493044
G,0.005918182825043177
E,0.005521191304392353
G,0.009274595966719035
L,0.11966246869039689
G,0.0059128675594443845
E,255.87638055539955
G,0.016503372217362845
E,0.06744935844131755
G,0.005918186176643807
G,0.3953698239567691
G,0.005918182825043177
G,0.22894744413289217
E,0.0057362231704280375
E,0.004940132988537862
E,0.004940132988537862
G,0.0059128675594443845
G,0.0059128675594443845
G,0.006126902089018563
E,0.06744935844131755
L,0.007133627380775019
E,0.005627412497976822
G,0.005918182825043177
E,11.298074602898788
G,0.004802772640067688
G,0.517978875191346
G,0.012162409482872701
G,0.0059128675594443845
E,10.376217132317112
L,0.0050881254078493044
G,0.008217216180561803
G,0.005918182825043177
G,0.0059128675594443845
G,0.005918182825043177
L,0.007035760127313262
G,0.0059128675594443845
G,0.47796104750294427
G,0.004802772640067688
E,5.943154576760595
E,44.46774779521714
E,65.83622409180656
G,0.016503374615327877
E,434.3261573090315
G,0.00925281427667545
E,10.165230850153824
E,374.6934695593316
E,0.3430436092414411
E,89.12998647136784
E,0.46080799384974397
E,0.12903961438772915
G,0.004827954800043235
G,0.005918182825043177
E,0.010208544319171838
E,0.808524325523973
E,0.7815886390772769
G,0.39536983492853145
E,0.5322806502329239
E,0.005385325260632936
E,0.00542068222281453
G,0.3931859774580762
G,0.38854556259258866
G,0.06082356524808038
G,0.017930305231350214
E,23.062871898333967
G,0.005918182825043177
G,0.008217216180561803
E,1115.917235011483
G,0.0059128675594443845
L,0.12107693869674906
G,0.5540444383422009
E,89.99792726607232
G,0.0059128675594443845
G,0.0059128675594443845
E,10.610225420568314
E,2.95676247538005
G,0.020620838239755728
G,0.005918182825043177
G,0.005918182825043177
E,20.937285972903545
G,0.005918182825043177
L,0.2860746877811408
E,0.06758592201445203
G,0.0059128675594443845
G,0.0059128675594443845
E,0.808524325523973
G,0.008217216180561803
G,0.00925281427667545
E,0.47860093265993586
E,0.005918182825043177
G,0.0059128675594443845
E,0.00416696071086218
E,0.005240963345274352
G,0.005918182825043177
E,0.7105325291692531
E,31.877823263690022
G,0.0059128675594443845
E,1558.9112530805858
E,0.0059128675594443845
G,0.004802772640067688
G,0.0059128675594443845
G,0.012162409482872701
E,0.005018743229169283
E,0.005521191304392353
G,0.5182462370765217
G,0.1657902815366378
G,0.005918186176643807
E,0.005918186176643807
G,0.0059128675594443845
E,0.27328429927146886
G,17.074041286791346
G,0.005918182825043177
G,0.005918182825043177
G,0.517978875191346
G,0.005918182825043177
E,0.1912609073129404
G,0.005918182825043177
E,4.106991569082605
G,0.016623181140104214
G,0.33706925350672007
L,0.008739212580153354
L,3104.3445653181147
G,0.540222992492349
G,0.005918182825043177
E,38.96389487018938
G,0.500944935875688
G,0.009887768683426662
G,0.005918182825043177
E,0.2183903719734858
G,0.008217216180561803
G,0.0059128675594443845
G,0.005918182825043177
L,0.38080706536767867
G,0.004827954800043235
G,0.0059128675594443845
G,0.004906987882536262
G,0.005918182825043177
E,5.404030216979223
E,0.005385325596767669
G,0.004802774507182823
G,0.005918182825043177
G,0.44911553305260304
E,1.9059740050849114
L,0.0050881254078493044
G,0.5144268979552156
E,0.004940132988537862
E,2565.3677038100204
L,1408.920433291245
E,1023.8361499991687
G,0.01909845159803526
G,0.46409163811048854
E,1009.5378939452916
G,0.016623181140104214
E,4.787367908262092
G,0.33706925350672007
E,0.004940132988537862
G,0.017634924448421494
L,0.007035760127313262
G,0.012162409482872701
E,0.006272347991020963
G,0.0059128675594443845
E,0.00416696071086218
G,0.005918182825043177
E,0.12085547216060548
E,279.7651194622055
L,0.0050881254078493044
E,2.968677375500046
E,0.005018743229169283
G,0.01909845159803526
G,0.005918182825043177
E,0.005918186176643807
G,0.005918186176643807
L,0.46397965823085835
G,0.005918182825043177
E,8.718371890199967
G,0.39536983492853145
L,0.007133627380775019
E,4.977795989570877
E,890.052895739389
E,0.03132536310662424
E,0.19956496963349493
E,30.901882672460417
E,0.005240963345274352
L,0.0050881254078493044
L,0.0050881254078493044
G,0.22894744413289217
G,0.005918182825043177
E,2.0141571619972027
E,0.5322806502329239
E,0.010208544319171838
L,0.12419158662825314
G,0.0059128675594443845
G,0.0059128675594443845
G,0.0059128675594443845
G,0.0059128675594443845
E,0.00542068222281453
G,0.005918182825043177
G,0.005504624546255918
E,10.26081834108427
L,1345.284395487829
E,0.5596699644189026
G,0.5448161030725819
G,0.38854556804749013
E,445.08051463646626
G,0.017634924448421494
G,0.0059128675594443845
E,134.59309912655388
G,0.017564553535780906
G,0.0059128675594443845
G,0.017564553535780906
G,0.016503372217362845
E,1.2992917436027918
E,0.06744935844131755
L,3005.593415859865
E,108.24973216551035
G,0.0059128675594443845
E,171.65862324989698
G,0.5205188084405127
G,0.005918182825043177
E,434.31311320904575
G,0.005918182825043177
E,0.00550276850775485
L,0.008739212580153354
G,0.005918182825043177
G,0.005918182825043177
E,39.92511765877933
G,0.06082356524808038
G,0.005918182825043177
E,0.00542068222281453
G,4.206610395902161
E,2.192708156215971
E,0.005018743229169283
G,0.005918182825043177
G,0.00925281427667545
G,0.02535278973992942
G,0.005912867647862575
G,0.38854556259258866
L,0.41972964545114083
L,0.12419158662825314
L,887.4546695252196
G,0.005504624546255918
G,0.1657902815366378
G,0.0059128675594443845
E,0.46080799384974397
E,0.006272347991020963
E,0.430673223502731
G,0.005918182825043177
G,0.004906987882536262
E,1127.7789220527904
E,2.1925992687554006
G,0.06082356524808038
G,0.0059128675594443845
E,878.6127403274301
E,0.46080799384974397
G,0.005918182825043177
G,0.017930305231350214
L,0.007035760127313262
G,0.017634924448421494
G,0.0059128675594443845
G,0.4430939012342449
L,887.4546695252196
E,213.03949134013627
G,0.004802772640067688
E,0.005918182825043177
E,0.4605836812165534
G,0.39536983492853145
E,0.4569670709850026
E,1.2803176091961481
G,0.0059128675594443845
G,0.012124584361788414
G,0.009887768683426662
E,2.90542749487536
G,0.005918182825043177
G,0.01909845159803526
G,0.01852074938811044
G,0.0059128675594443845
G,0.005918182825043177
L,0.12409557198511904
G,0.01852074938811044
L,0.326845606607379
G,0.017634924448421494
G,0.008217216180561803
G,0.004906987882536262
G,0.005918182825043177
E,0.0059128675594443845
G,0.0059128675594443845
E,0.005018743229169283
E,0.005918182825043177
L,0.010699294408477436
E,76.14028559018475
E,0.004872118444497159
G,0.5111634304745828
G,0.005918182825043177
E,0.808524325523973
E,1034.5643639030257
E,2.6922864289106627
G,0.33706925350672007
E,0.0059128675594443845
E,0.005918186176643807
G,0.006126904937772342
G,0.0059128675594443845
G,0.017564553535780906
E,0.4569671171769972
E,0.005521191304392353
G,0.012124584361788414
E,0.00550276850775485
E,0.00416696071086218
L,0.010699294408477436
E,2.967865578817038
E,204.69621078563137
E,0.005918182825043177
E,40.135204650144274
L,0.12419158662825314
L,0.23453422046950592
G,0.45143594741174314
G,0.06082356524808038
E,131.8731146504578
E,442.931645535653
E,10.610225588956622
E,1.9685952768043606
G,0.0059128675594443845
G,0.017564553535780906
G,4.12755972451034
E,115.54408834057591
E,29.010092763740573
L,0.007133627380775019
E,2.0141571619972027
G,0.005918182825043177
E,21.368627168253095
E,0.03132536310662424
E,0.004872117344681769
G,0.004802774507182823
G,0.016503372217362845
G,4.204273139430212
E,0.010208544319171838
G,0.0059128675594443845
G,0.0059128675594443845
E,0.03132536310662424
E,920.5504001850469
E,30.163793770717685
G,0.005918182825043177
E,0.46080799384974397
G,0.005918182825043177
G,0.005918182825043177
G,0.00925281427667545
E,8.519972153291748
E,48.42220946036193
E,2.0141571619972027
G,0.016503372217362845
G,0.06082356524808038
E,2.758670882351836
E,995.6270472974667
E,0.004253792356192808
G,0.016503372217362845
G,0.44911553305260304
G,0.0059128675594443845
L,0.12419158662825314
E,0.06744935844131755
E,26.932362987374148
G,0.005918182825043177
G,0.004906987882536262
L,0.12419158662825314
E,0.4608079800026108
G,0.005918186176643807
G,0.020620838239755728
E,0.03132536310662424
E,0.808524325523973
G,0.005918182825043177
L,0.3761261785025752
E,1140.555226309779
G,0.0059128675594443845
G,0.0059128675594443845
E,0.005018743229169283
E,0.5596699644189026
E,0.00416696071086218
G,0.540222992492349
G,0.005988321143520149
G,0.7228424678825561
G,0.05489914122416286
L,0.0050881254078493044
G,0.016503372217362845
G,0.005918182825043177
G,0.0059128675594443845
E,1008.3674508855728
E,67.81882825789701
G,0.1657902815366378
G,0.004802772640067688
E,5.0283884773290515
E,0.006272347991020963
G,0.00925281427667545
G,0.0059128675594443845
G,0.00925281427667545
G,0.004802772640067688
L,0.11966246869039689
G,0.0048279555779745685
G,0.005918186176643807
E,156.47536961759718
E,4035.989563460283
G,0.005918182825043177
G,0.0059128675594443845
E,0.13328672310780512
E,0.46080799384974397
L,0.12419158662825314
L,0.008739212580153354
E,0.5596699644189026
G,0.0059128675594443845
E,209.0416682162611
L,0.01522878572248107
G,0.014225019883721645
E,0.13408899340597719
L,0.12419158662825314
G,0.38854556259258866
E,0.260379795163359
E,0.00542068222281453
G,0.005918182825043177
G,0.01852074938811044
G,0.005918182825043177
L,1110.962205957436
G,0.005918182825043177
E,0.12903961438772915
G,0.005918182825043177
E,0.12903961438772915
L,0.11966246869039689
L,0.0050881254078493044
E,0.005385325260632936
G,0.1657902815366378
E,0.005918186176643807
E,795.2602346320363
G,0.5049728582587013
G,0.004906987882536262
E,445.99834926904697
G,0.005504624546255918
E,0.004940132988537862
E,937.7423026799905
E,5.196838825174532
G,0.06082356524808038
G,0.004802772640067688
L,0.0050881254078493044
E,1921.7882778498733
E,0.005018743229169283
G,0.005918182825043177
G,0.020620838239755728
E,0.5596699644189026
E,13.215420365502121
E,61.73926939471422
G,0.33706925350672007
G,0.005918182825043177
G,0.48100440043932147
E,48.49406851286118
E,0.0057362231704280375
E,31.889165495846186
G,0.005918182825043177
G,0.009887768683426662
G,0.004802772640067688
L,0.008739212580153354
E,213.0682860045279
G,0.0059128675594443845
G,0.009887768683426662
G,0.005912867647862575
L,0.00508812406176325
E,0.06758592201445203
G,0.009887768683426662
E,33.044465764339954
E,0.00416696071086218
G,0.005918182825043177
G,0.005918182825043177
E,0.005240963345274352
E,9.412179697717212
G,0.005918182825043177
G,0.017564553535780906
G,0.017634924448421494
E,0.5322806502329239
G,0.0059128675594443845
E,49.23228565170078
E,0.1325683814546318
E,0.03132536310662424
E,5.784511393070794
G,0.0059128675594443845
G,0.0059128675594443845
G,0.009887768683426662
E,250.34507277278814
L,0.3263530766020645
G,0.3931859774580762
E,31.91237337368213
G,0.539518863013937
G,0.005918182825043177
E,798.3563692962815
G,0.5346567305079251
E,77.99502324570146
G,0.017634924448421494
E,942.4963908898221
G,16.730673394742666
G,0.005918182825043177
E,0.005385325260632936
G,0.016623181140104214
G,0.020620838239755728
E,44.46773532970599
E,0.004253792356192808
G,0.0059128675594443845
E,0.004253792356192808
G,0.5158152063149336
E,34.28541404829124
E,0.00416696071086218
L,0.5321539031116601
G,0.005918182825043177
G,4.12755972451034
G,0.005918182825043177
G,0.051230462826260405
G,0.005918182825043177
E,1.325325422665601
E,0.00416696071086218
G,0.008217216180561803
G,0.004827954800043235
E,444.9104134360445
E,2.9655990398364156
E,0.005918182825043177
E,997.0649257425094
G,0.0059128675594443845
G,0.016503372217362845
E,0.005627412497976822
G,4.204273139430212
G,0.005918182825043177
G,0.005918186176643807
L,0.010699293520225318
E,10.610225588956622
G,0.0059128675594443845
G,0.0059128675594443845
G,0.005918182825043177
E,14.70358541012532
E,20.475611949460827
G,0.005918182825043177
G,0.004827954800043235
G,0.025352794372453316
E,4.5935742093690015
E,0.022821565707783653
G,0.33706925350672007
E,66.36935050774802
G,0.016623181140104214
L,0.12419158662825314
G,16.07467339016588
G,0.0059128675594443845
G,0.009274595966719035
G,0.0059128675594443845
G,0.012162409482872701
L,0.01522878572248107
G,0.006126902089018563
L,0.3017510532270869
G,0.005918182825043177
L,0.008739212580153354
G,0.051230462826260405
G,0.0059128675594443845
G,4.12755972451034
L,2575.6472818591706
E,0.005627412497976822
E,0.00524096556787033
G,0.005912867647862575
E,1.3250881154588052
G,0.005918182825043177
G,0.00925281427667545
E,1188.1101569792665
G,0.004802772640067688
E,836.9550217760766
E,9.367623647940368
E,0.005918182825043177
E,2.0141571619972027
G,0.5191545932888005
G,0.009887768683426662
E,5.0283884773290515
G,0.004802772640067688
G,0.017930305231350214
E,0.12920438102972406
E,0.005521191304392353
G,0.005918182825043177
G,0.005918182825043177
G,0.33738705158644655
G,0.005504624546255918
E,0.004253792356192808
E,0.005240963345274352
G,0.009274595966719035
G,0.005918182825043177
G,0.016623181140104214
G,0.005918182825043177
G,0.5150613354145701
E,5.068240246854361
G,0.005918182825043177
G,0.3354875621444989
E,0.5322806548792332
G,0.016503374615327877
G,0.005918182825043177
G,0.051230462826260405
L,887.4546695252196
E,0.00542068222281453
G,0.005918182825043177
G,10.79152471283426
E,0.00416696071086218
E,0.005521191304392353
G,0.004827954800043235
G,0.005918182825043177
E,0.0059128675594443845
E,7.2130113767916795
G,0.44911553305260304
L,0.007035760127313262
E,5.397501899386319
E,66.45372166763269
E,6.85208161321626
G,0.004827954800043235
G,0.0059128675594443845
E,0.004253792356192808
E,0.005240963345274352
E,0.004940132988537862
E,2.0141571619972027
E,38.61313424182604
G,0.005918182825043177
E,0.5596699644189026
G,0.00925281427667545
E,4719.631046659289
G,0.005918182825043177
E,0.00550276850775485
E,0.005912867647862575
G,0.4606047383351031
E,412.3959171326306
G,0.06082356524808038
E,77.69716915516945
E,0.03132536310662424
E,0.12489589564628828
E,1589.5953293233724
E,784.430702298946
G,0.3354875621444989
G,0.22894744413289217
G,0.004906987882536262
E,1008.9440040482742
L,0.008739212580153354
E,716.7849490638423
G,0.38854556259258866
G,0.00925281427667545
E,39.32463468253244
G,0.3354875621444989
G,0.004802772640067688
E,784.6664483295532
E,2.3342578350482426
G,0.005918182825043177
E,0.06758592201445203
L,0.01522878572248107
L,0.2363950210820774
G,0.0059128675594443845
G,0.009887768683426662
E,5.022845163162151
G,0.005988321143520149
G,0.6504794212055226
E,39.950416842599346
G,0.005912867647862575
E,3.0754868382599256
G,0.005918182825043177
E,1119.5550300562168
L,0.010699294408477436
E,0.00416696071086218
E,0.4406826800469388
L,0.007035760127313262
G,0.005988321143520149
G,0.005918182825043177
G,0.0059128675594443845
E,0.006272347991020963
G,0.005918182825043177
G,0.3354875621444989
G,0.0059128675594443845
G,0.0059128675594443845
G,0.004802772640067688
G,0.01909845159803526
G,0.005918182825043177
L,0.3717019058373298
G,0.020620838239755728
G,0.005918182825043177
G,0.01909845159803526
E,0.006272347991020963
E,1008.825566274152
G,0.005918182825043177
G,0.44911553305260304
E,0.757342218112156
E,2.1929475178222084
G,0.005504624546255918
G,0.02179378114622743
G,0.016623181140104214
E,0.005018743418647026
E,0.004763373047887491
E,0.005385325260632936
G,0.017930305231350214
G,0.004827954800043235
L,0.0050881254078493044
L,1783.7602799843205
G,0.017564553535780906
E,0.006272347991020963
G,0.540222992492349
E,0.004253792356192808
G,0.01909845159803526
G,0.004802772640067688
G,0.005918182825043177
E,20.713498319130373
G,0.004802772640067688
G,0.017634924448421494
E,0.004940132988537862
G,0.008217216180561803
E,1.4420357088357967
E,0.5596699644189026
G,0.004827954800043235
G,0.00925281427667545
G,0.012124584361788414
E,0.005918182825043177
G,0.004802772640067688
G,0.005918182825043177
G,0.004906987882536262
G,16.49496378664475
G,0.38854556259258866
G,0.014225019883721645
G,0.005918182825043177
E,1154.5955860039155
G,0.005918186176643807
E,1.1040785394820947
E,0.00416696071086218
G,0.0059128675594443845
G,0.0059128675594443845
G,0.0059128675594443845
G,0.005918182825043177
L,0.01522878572248107
E,912.5392972239205
G,0.005918182825043177
G,0.5234455139905211
E,0.00542068222281453
G,0.5153305759398396
E,0.007919114671182788
G,0.005918182825043177
G,0.0059128675594443845
E,0.007003874724809421
G,0.07710570980794308
G,0.0059128675594443845
E,884.5663173417432
G,0.005918182825043177
E,0.005918182825043177
G,4.919940546708759
G,0.0059128675594443845
G,0.0059128675594443845
G,0.0059128675594443845
G,0.0059128675594443845
G,0.004802772640067688
E,0.0070840235507514315
G,0.016623181140104214
E,17.96001946642529
G,0.005918186176643807
G,0.510252528096389
L,0.12409557198511904
E,0.7115054882245201
G,0.004906987882536262
G,0.025352794372453316
E,0.46535047108275024
L,0.01522878572248107
E,0.7815886390772769
G,0.39536983492853145
E,1120.8382964697405
G,0.0059128675594443845
G,0.021755663898400723
G,0.00925281427667545
G,0.016623181140104214
G,0.016623181140104214
G,0.005918182825043177
E,0.005521191304392353
G,0.5182462370765217
E,0.005918182825043177
E,24.03036210283629
E,29.904970195855952
E,0.0059128675594443845
E,9.115884321890416
E,0.005385325260632936
E,43.230382434311444
E,0.7815886390772769
E,2.0141571619972027
E,0.03132536310662424
L,0.010699294408477436
E,0.00550276850775485
G,4.12755972451034
G,0.005912867647862575
E,4250.144599063479
G,0.005918182825043177
G,0.008217216180561803
E,0.46080799384974397
G,0.020620838239755728
G,0.1657902815366378
G,0.005918182825043177
G,0.38854556259258866
G,0.00925281427667545
G,0.4606047782616207
G,0.39536983492853145
E,153.34714857789
L,0.32633064628431774
E,0.005627412497976822
G,0.004906987882536262
E,0.00416696071086218
G,0.22894744413289217
E,0.00542068222281453
G,0.005918182825043177
E,3.433715818108149
E,0.17378292892408365
E,4.671122454944985
E,434.31888576067894
E,38.6507423939269
G,0.004802772640067688
G,0.051230462826260405
G,0.005918182825043177
G,0.005918182825043177
G,0.0059128675594443845
G,0.0059128675594443845
E,0.005918182825043177
L,0.007035760309749596
E,0.7062327624742846
