family,reconstruction_error
L,0.008026569038440984
G,0.028826374737693592
L,4144.208266432831
E,247.542031608569
L,4145.710416678231
G,0.004013368372057965
G,0.004013367983161101
E,86.95152695172999
G,0.005147054558177653
G,0.01136813768085232
G,0.17074541253045605
G,0.001900096633762152
E,0.033741208443214744
E,0.33090722201411266
E,90.96203783583427
G,0.005147054558177653
E,4030.1944240544094
G,0.028826374737693592
G,0.0021533984434688133
E,0.0038099416806912476
E,2.7900287791904232
E,514.446161534176
E,0.005971294542430908
G,0.03881505343919212
E,0.006913443049971059
G,0.03132890853617481
E,11.1720556109931
G,0.16807603227436463
G,0.07641140995692998
G,0.0021533984434688133
E,0.001550823635803279
E,0.0050298909746952355
E,0.005175585212972826
E,144.47903300084315
E,0.010001854137446897
E,6.2480727136595915
E,0.001550823635803279
G,0.004013368372057965
L,0.059562348539216485
G,0.075674029026038
G,0.0021533984434688133
E,0.362245961245808
G,0.004013368372057965
L,4145.710416678231
E,0.362245961245808
G,0.009749214302712283
E,2010.3154340161198
E,3226.7234577963063
G,0.001900096633762152
G,0.0021533984434688133
E,19.872126106176278
L,1.1392242882797008
E,0.2996184702278799
L,0.043146155053176836
E,0.362245961245808
G,0.004013368372057965
G,0.02963786952114095
L,4145.710416678231
E,3982.880608688973
G,0.004013368372057965
E,96.76010663286475
G,0.008105660944605209
G,0.1907734241361195
E,2.839639345927068
E,0.0021533984434688133
L,0.043146155053176836
G,0.008708382959295394
L,1.2208381849371184
G,0.0021533984434688133
E,514.7501434373314
E,3916.2920621204757
E,161.0328598010672
G,0.07567400654615196
E,28.81690865982502
L,0.005560910681880567
G,0.10922063354043031
G,0.008221379425476676
E,0.010001854137446897
E,143.48372025271897
E,11258.141267095578
G,0.03132890853617481
G,0.0021533984434688133
G,0.03132890853617481
G,0.0021533984434688133
G,0.004013368372057965
G,0.11755008059849975
E,0.004027006798045231
G,0.0021533984434688133
E,4705.663402358319
G,0.004013368372057965
E,0.001550823635803279
G,0.004013368372057965
L,1.7749812840999486
G,0.004013368372057965
G,0.027502635070331388
G,0.0021533984434688133
E,6.986310954808012
G,0.004013368372057965
E,0.00562766099860279
G,0.0021533984434688133
G,0.004442020322695301
L,1.3635182748394181
G,0.004013367983161101
E,0.2288712021004448
L,0.004662620945350125
E,7.073024207565433
G,0.0021533984434688133
E,6.187754634297701
G,0.004013368372057965
L,0.004662620945350125
G,0.07685232296487118
E,0.0021533984434688133
G,0.004013368372057965
E,158.2496193413926
E,0.033741208443214744
G,0.0021533984434688133
G,0.0741310983220409
G,0.0021533984434688133
G,0.0021533984434688133
G,0.004013368372057965
G,0.0021533984434688133
G,0.1381441623399616
G,0.004442020322695301
E,0.034739618431253304
G,0.0021533984434688133
G,0.004646025063353814
G,0.03881505343919212
G,0.004013368372057965
L,0.11676013363335856
E,0.009632068162492551
E,0.22887129070545145
G,0.0021533984434688133
G,0.004013368372057965
E,0.00562766099860279
G,0.004013367983161101
E,0.4161234535996066
E,15.231920643270472
G,0.009749214302712283
E,0.005971294542430908
E,0.034739618431253304
G,0.45532449422486027
E,4.125659101352571
G,0.009749214302712283
G,0.004013368372057965
G,0.0021533984434688133
G,0.07567400654615196
E,5.38666394019936
G,0.45532449422486027
G,0.004013368372057965
G,0.0021533984434688133
E,183.07212851314594
L,0.004662620945350125
E,840.9964269613114
G,0.06945943128267529
G,0.16807603227436463
E,4460.1170374219355
G,0.0901811121110432
E,0.006913443049971059
E,0.004027006798045231
G,0.46700120250187754
L,0.8436862269252483
G,0.1784443643917615
G,0.01136813768085232
L,7979.2758393872455
E,0.034739618431253304
L,0.11487047050807718
G,0.004013367983161101
E,0.005627652605162608
E,0.0021533984434688133
E,117.19641542886164
G,0.0021533984434688133
G,0.0021533984434688133
G,0.1907734241361195
G,0.07567400654615196
G,0.004013368372057965
E,1.1118376192281303
E,1.0460126300582668
G,0.0021533984434688133
G,0.004013368372057965
G,0.13915525429573997
L,0.11676013363335856
G,0.007049312098870285
G,0.0021533984434688133
E,461.9877897873625
G,0.46700120250187754
G,0.004013368372057965
E,4.1226836688994295
G,0.001900096633762152
E,0.004013368372057965
G,0.342380024389178
G,0.1907734241361195
G,0.11755008059849975
L,14074.835161538025
E,34.82248859164627
L,0.005560910681880567
E,3.0649582797207393
G,0.004013368372057965
E,0.362245961245808
E,2.0439020635907945
G,0.005147044161343925
E,2009.6804357715057
E,102.36868882202265
G,0.008708382959295394
E,1240.906595100453
G,0.004013368372057965
G,0.008105660944605209
L,0.11606972817711918
E,0.004631109606855922
G,0.004013368372057965
G,0.0741310983220409
G,0.01136813768085232
L,14692.647360549077
G,0.21926142137390583
E,1.0778170035432013
G,0.01611811594811972
E,2.789260930925428
E,0.45343458187608426
G,0.004013368372057965
E,0.28961265874490755
G,0.008221379425476676
E,0.005971294542430908
G,0.01136813768085232
G,0.08125522591332843
E,0.004631109606855922
E,0.005971294542430908
E,0.773505265677156
G,0.004612005998773529
E,1.4880710345801473
G,0.08332128735722084
G,0.0021533984434688133
G,0.13814419497907696
G,0.04594463268971178
G,0.0021533984434688133
E,448.93285828541707
E,2.7632759597957937
G,0.1381441623399616
G,0.004013368372057965
E,4026.351755319971
G,0.004013368372057965
E,1.0750206313311383
E,0.5452053081462473
G,0.01136813768085232
G,0.008479529263416807
L,0.043146155053176836
L,0.11676013363335856
E,282.9051430816708
G,0.0021533984434688133
G,0.004013368372057965
G,0.21926142137390583
E,0.45343458187608426
G,0.07641140995692998
G,0.01611811594811972
G,0.1802817751774358
L,0.005560910681880567
G,0.0021533984434688133
E,0.004631109606855922
G,0.004442020322695301
L,0.11779257558385027
G,0.004013368372057965
E,1149.9487852645113
G,0.008479529263416807
E,0.07911319631213747
G,0.0021533995148966464
G,0.1391552582082201
G,0.0021533984434688133
G,0.0741310983220409
E,0.034739618431253304
E,0.006913443049971059
E,0.006913443049971059
G,0.004013368372057965
G,0.004013368372057965
G,0.008221379425476676
E,0.07911319631213747
L,0.004662620945350125
E,0.015358064875715194
G,0.0021533984434688133
E,43.34357745614094
G,0.009749214302712283
G,0.19445711999937768
G,0.045944625694123366
G,0.004013368372057965
E,44.54209657757363
L,0.005560910681880567
G,0.005147054558177653
G,0.0021533984434688133
G,0.004013368372057965
G,0.0021533984434688133
L,0.005977020274477357
G,0.004013368372057965
G,0.08577090297433411
G,0.009749214302712283
E,29.441269077361678
E,198.39607929890758
E,295.9875634488228
G,0.008479530865255646
E,2010.2090092198198
G,0.004346585039222838
E,42.33531897747693
E,1761.0032203439548
E,0.680161466430265
E,282.1557628017646
E,0.362245961245808
E,0.3098366109573019
G,0.001900096633762152
G,0.0021533984434688133
E,0.00562766099860279
E,0.5452053081462473
E,2.7626106564257444
G,0.13915525429573997
E,0.41612355413969265
E,0.0050298909746952355
E,0.004027006798045231
G,0.06945943128267529
G,0.01611811594811972
G,0.3497621032721201
G,0.07685232296487118
E,111.39015820530881
G,0.0021533984434688133
G,0.005147054558177653
E,4287.505755321816
G,0.004013368372057965
L,0.11676013363335856
G,0.13512124307826892
E,186.62022474142202
G,0.004013368372057965
G,0.004013368372057965
E,7.684785516368913
E,4.427833324187913
G,0.03881505343919212
G,0.0021533984434688133
G,0.0021533984434688133
E,100.09486913145139
G,0.0021533984434688133
L,1.1381204628332109
E,0.07881119692538398
G,0.004013368372057965
G,0.004013368372057965
E,0.5452053081462473
G,0.005147054558177653
G,0.004346585039222838
E,1.1192053480761415
E,0.0021533984434688133
G,0.004013368372057965
E,0.009632068162492551
E,0.005175585212972826
G,0.0021533984434688133
E,2.7890575773418558
E,137.30032460768203
G,0.004013368372057965
E,6886.453104846729
E,0.004013368372057965
G,0.009749214302712283
G,0.004013368372057965
G,0.045944625694123366
E,0.001550823635803279
E,0.004631109606855922
G,0.1945567964073368
G,0.46700120250187754
G,0.0021533995148966464
E,0.0021533995148966464
G,0.004013368372057965
E,1.0471333297814185
G,2.1981701115854944
G,0.0021533984434688133
G,0.0021533984434688133
G,0.19445711999937768
G,0.0021533984434688133
E,0.9828800196063093
G,0.0021533984434688133
E,14.253442337029034
G,0.07567400654615196
G,0.02963786952114095
L,0.008026569038440984
L,14637.193050267699
G,0.1381441623399616
G,0.0021533984434688133
E,161.93220211822106
G,0.08037843782742733
G,0.004612005998773529
G,0.0021533984434688133
E,0.9677211595038627
G,0.005147054558177653
G,0.004013368372057965
G,0.0021533984434688133
L,1.381532691282635
G,0.001900096633762152
G,0.004013368372057965
G,0.01136813768085232
G,0.0021533984434688133
E,3.2517461437486834
E,0.005029900425031239
G,0.00974924846622163
G,0.0021533984434688133
G,0.17074541253045605
E,0.7522208812535341
L,0.005560910681880567
G,0.09050142186543016
E,0.006913443049971059
E,10223.145014970154
L,6593.328853181819
E,3965.0837588599265
G,0.03406231005694861
G,0.09151370910512657
E,4460.72447575522
G,0.07567400654615196
E,6.25676111289905
G,0.02963786952114095
E,0.006913443049971059
G,0.07641140995692998
L,0.005977020274477357
G,0.045944625694123366
E,0.005971294542430908
G,0.004013368372057965
E,0.009632068162492551
G,0.0021533984434688133
E,0.28961265874490755
E,1275.7537242452502
L,0.005560910681880567
E,4.448523794723575
E,0.001550823635803279
G,0.03406231005694861
G,0.0021533984434688133
E,0.0021533995148966464
G,0.0021533995148966464
L,1.788911906181301
G,0.0021533984434688133
E,35.07438793714561
G,0.13915525429573997
L,0.004662620945350125
E,3.1319108797606674
E,3908.7881294877293
E,0.22887129070545145
E,0.6742087264136915
E,134.14324400336847
E,0.005175585212972826
L,0.005560910681880567
L,0.005560910681880567
G,0.0741310983220409
G,0.0021533984434688133
E,4.1226836688994295
E,0.41612355413969265
E,0.00562766099860279
L,0.11606972817711918
G,0.004013368372057965
G,0.004013368372057965
G,0.004013368372057965
G,0.004013368372057965
E,0.004027006798045231
G,0.0021533984434688133
G,0.004646025063353814
E,42.35820076304353
L,6290.198689863945
E,0.45343458187608426
G,0.9159925083110592
G,0.01611809839288295
E,2095.126437447107
G,0.07641140995692998
G,0.004013368372057965
E,549.184911194128
G,0.027120309125333097
G,0.004013368372057965
G,0.027120309125333097
G,0.008479529263416807
E,6.4471141164002495
E,0.07911319631213747
L,14170.068264206035
E,486.34858090909756
G,0.004013368372057965
E,514.6441184549739
G,0.1950051134697247
G,0.0021533984434688133
E,2010.2679891850887
G,0.0021533984434688133
E,0.033741208443214744
L,0.008026569038440984
G,0.0021533984434688133
G,0.0021533984434688133
E,166.69180481125787
G,0.3497621032721201
G,0.0021533984434688133
E,0.004027006798045231
G,0.16787438237563504
E,1.3741699466352173
E,0.001550823635803279
G,0.0021533984434688133
G,0.004346585039222838
G,0.03051711648641864
G,0.004013367983161101
G,0.01611811594811972
L,1.790977302757218
L,0.11606972817711918
L,4145.710416678231
G,0.004646025063353814
G,0.46700120250187754
G,0.004013368372057965
E,0.362245961245808
E,0.005971294542430908
E,1.0732910911750444
G,0.0021533984434688133
G,0.01136813768085232
E,4340.63923902298
E,1.3777792215604066
G,0.3497621032721201
G,0.004013368372057965
E,3949.6788237124524
E,0.362245961245808
G,0.0021533984434688133
G,0.07685232296487118
L,0.005977020274477357
G,0.07641140995692998
G,0.004013368372057965
G,0.08063162836889591
L,4145.710416678231
E,970.6996411608717
G,0.009749214302712283
E,0.0021533984434688133
E,0.3621338906304874
G,0.13915525429573997
E,1.0750204487351946
E,6.455606261987289
G,0.004013368372057965
G,0.028826374737693592
G,0.004612005998773529
E,4.284638263388273
G,0.0021533984434688133
G,0.03406231005694861
G,0.008105660944605209
G,0.004013368372057965
G,0.0021533984434688133
L,0.11487047050807718
G,0.008105660944605209
L,1.362787822843656
G,0.07641140995692998
G,0.005147054558177653
G,0.01136813768085232
G,0.0021533984434688133
E,0.004013368372057965
G,0.004013368372057965
E,0.001550823635803279
E,0.0021533984434688133
L,0.043146155053176836
E,247.46851038582278
E,0.006537995155553288
G,0.11755008059849975
G,0.0021533984434688133
E,0.5452053081462473
E,4686.130693390457
E,10.57240204722836
G,0.02963786952114095
E,0.004013368372057965
E,0.0021533995148966464
G,0.008221393896762975
G,0.004013368372057965
G,0.027120309125333097
E,1.0750206313311383
E,0.004631109606855922
G,0.028826374737693592
E,0.033741208443214744
E,0.009632068162492551
L,0.043146155053176836
E,4.4475001983689335
E,886.7232255672571
E,0.0021533984434688133
E,165.6488390558376
L,0.11606972817711918
L,0.9088518429438649
G,0.07706990139657224
G,0.3497621032721201
E,295.2535013717577
E,2093.657147634769
E,7.6847862393975355
E,5.882439720115485
G,0.004013368372057965
G,0.027120309125333097
G,0.21926142137390583
E,264.4488321413685
E,127.56664406527143
L,0.004662620945350125
E,4.1226836688994295
G,0.0021533984434688133
E,92.5909098464789
E,0.22887129070545145
E,0.006538002852150909
G,0.00974924846622163
G,0.008479529263416807
G,0.16807603227436463
E,0.00562766099860279
G,0.004013368372057965
G,0.004013368372057965
E,0.22887129070545145
E,3467.0890604287565
E,143.3249939057563
G,0.0021533984434688133
E,0.362245961245808
G,0.0021533984434688133
G,0.0021533984434688133
G,0.004346585039222838
E,40.621955793884766
E,215.93877060667273
E,4.1226836688994295
G,0.008479529263416807
G,0.3497621032721201
E,4.814320821940979
E,4109.001959967598
E,0.010001854137446897
G,0.008479529263416807
G,0.17074541253045605
G,0.004013368372057965
L,0.11606972817711918
E,0.07911319631213747
E,128.75653029190468
G,0.0021533984434688133
G,0.01136813768085232
L,0.11606972817711918
E,0.36224609142338776
G,0.0021533995148966464
G,0.03881505343919212
E,0.22887129070545145
E,0.5452053081462473
G,0.0021533984434688133
L,1.7482053608075134
E,4345.868173020478
G,0.004013368372057965
G,0.004013368372057965
E,0.001550823635803279
E,0.45343458187608426
E,0.009632068162492551
G,0.1381441623399616
G,0.008708382959295394
G,0.1745083879152853
G,0.5131051439095106
L,0.005560910681880567
G,0.008479529263416807
G,0.0021533984434688133
G,0.004013368372057965
E,4470.147102791042
E,312.46033914352296
G,0.46700120250187754
G,0.009749214302712283
E,3.016303997884235
E,0.005971294542430908
G,0.004346585039222838
G,0.004013368372057965
G,0.004346585039222838
G,0.009749214302712283
L,0.11779257558385027
G,0.001900084594585812
G,0.0021533995148966464
E,710.169229111169
E,15677.853022342935
G,0.0021533984434688133
G,0.004013368372057965
E,0.32026584952622683
E,0.362245961245808
L,0.11606972817711918
L,0.008026569038440984
E,0.45343458187608426
G,0.004013368372057965
E,946.8638840393265
L,0.059562348306560355
G,0.007049312098870285
E,0.2884435670160706
L,0.11606972817711918
G,0.01611811594811972
E,1.0003183058342064
E,0.004027006798045231
G,0.0021533984434688133
G,0.008105660944605209
G,0.0021533984434688133
L,5174.197774581832
G,0.0021533984434688133
E,0.3098366109573019
G,0.0021533984434688133
E,0.3098366109573019
L,0.11779257558385027
L,0.005560910681880567
E,0.0050298909746952355
G,0.46700120250187754
E,0.0021533995148966464
E,3088.0801513014426
G,0.17704688495307055
G,0.01136813768085232
E,2095.881822877089
G,0.004646025063353814
E,0.006913443049971059
E,3454.1366077063835
E,3.207435279354373
G,0.3497621032721201
G,0.009749214302712283
L,0.005560910681880567
E,8736.82413184567
E,0.001550823635803279
G,0.0021533984434688133
G,0.03881505343919212
E,0.45343458187608426
E,63.727520225802955
E,293.5630347690319
G,0.02963786952114095
G,0.0021533984434688133
G,0.08481132927777184
E,214.344977863261
E,0.034739618431253304
E,137.1020022879861
G,0.0021533984434688133
G,0.004612005998773529
G,0.009749214302712283
L,0.008026569038440984
E,970.8168820424975
G,0.004013368372057965
G,0.004612005998773529
G,0.004013367983161101
L,0.005560915789888525
E,0.07881119692538398
G,0.004612005998773529
E,142.2973140308351
E,0.009632068162492551
G,0.0021533984434688133
G,0.0021533984434688133
E,0.005175585212972826
E,37.44373274148919
G,0.0021533984434688133
G,0.027120309125333097
G,0.07641140995692998
E,0.41612355413969265
G,0.004013368372057965
E,216.64367088046603
E,0.2812613267929409
E,0.22887129070545145
E,18.15618449427026
G,0.004013368372057965
G,0.004013368372057965
G,0.004612005998773529
E,1131.3383157855012
L,1.3635182748394181
G,0.06945943128267529
E,136.77741770096569
G,0.17666953875263805
G,0.0021533984434688133
E,3278.7023500950745
G,0.1802817751774358
E,254.83250183169233
G,0.07641140995692998
E,4385.566765784054
G,2.1724001427403725
G,0.0021533984434688133
E,0.0050298909746952355
G,0.07567400654615196
G,0.03881505343919212
E,198.39591915309606
E,0.010001854137446897
G,0.004013368372057965
E,0.010001854137446897
G,0.1941104239566216
E,164.37684155462617
E,0.009632068162492551
L,1.831644727903015
G,0.0021533984434688133
G,0.21926142137390583
G,0.0021533984434688133
G,0.1907734241361195
G,0.0021533984434688133
E,6.4440683108049575
E,0.009632068162492551
G,0.005147054558177653
G,0.001900096633762152
E,2095.1271059639625
E,10.414173152429159
E,0.0021533984434688133
E,4256.802679212856
G,0.004013368372057965
G,0.008479529263416807
E,0.015358064875715194
G,0.16807603227436463
G,0.0021533984434688133
G,0.0021533995148966464
L,0.043146114180876834
E,7.6847862393975355
G,0.004013368372057965
G,0.004013368372057965
G,0.0021533984434688133
E,62.7904487859313
E,97.87239863971645
G,0.0021533984434688133
G,0.001900096633762152
G,0.030517081966683447
E,22.697051763603763
E,0.026075042388051237
G,0.02963786952114095
E,297.7456925612216
G,0.07567400654615196
L,0.11606972817711918
G,1.7783580952768316
G,0.004013368372057965
G,0.004442020322695301
G,0.004013368372057965
G,0.045944625694123366
L,0.059562348306560355
G,0.008221379425476676
L,1.1242646247359807
G,0.0021533984434688133
L,0.008026569038440984
G,0.1907734241361195
G,0.004013368372057965
G,0.21926142137390583
L,12136.523113702342
E,0.015358064875715194
E,0.005175598533579056
G,0.004013367983161101
E,5.185021140313545
G,0.0021533984434688133
G,0.004346585039222838
E,4296.409452377316
G,0.009749214302712283
E,3254.7792260542124
E,38.250865435277056
E,0.0021533984434688133
E,4.1226836688994295
G,0.19254528896089773
G,0.004612005998773529
E,3.016303997884235
G,0.009749214302712283
G,0.07685232296487118
E,0.2643933952501492
E,0.004631109606855922
G,0.0021533984434688133
G,0.0021533984434688133
G,0.9981404657884704
G,0.004646025063353814
E,0.010001854137446897
E,0.005175585212972826
G,0.004442020322695301
G,0.0021533984434688133
G,0.07567400654615196
G,0.0021533984434688133
G,0.19625320996220563
E,22.091197225706463
G,0.0021533984434688133
G,0.03132890853617481
E,0.4161234535996066
G,0.008479530865255646
G,0.0021533984434688133
G,0.1907734241361195
L,4145.710416678231
E,0.004027006798045231
G,0.0021533984434688133
G,2.816761089143552
E,0.009632068162492551
E,0.004631109606855922
G,0.001900096633762152
G,0.0021533984434688133
E,0.004013368372057965
E,32.874814804514074
G,0.17074541253045605
L,0.005977020274477357
E,23.649932671830157
E,299.6138145084498
E,25.260129962123198
G,0.001900096633762152
G,0.004013368372057965
E,0.010001854137446897
E,0.005175585212972826
E,0.006913443049971059
E,4.1226836688994295
E,161.10012426071484
G,0.0021533984434688133
E,0.45343458187608426
G,0.004346585039222838
E,19650.72261596499
G,0.0021533984434688133
E,0.033741208443214744
E,0.004013367983161101
G,0.07407562955333845
E,1451.1102296907375
G,0.3497621032721201
E,254.51491735438915
E,0.22887129070545145
E,0.2996184702278799
E,7246.609131058097
E,3357.2398121376773
G,0.03132890853617481
G,0.0741310983220409
G,0.01136813768085232
E,4465.920017988722
L,0.008026569038440984
E,3202.7189483701186
G,0.01611811594811972
G,0.004346585039222838
E,179.99393270477063
G,0.03132890853617481
G,0.009749214302712283
E,3359.3919631669705
E,7.408189404119537
G,0.0021533984434688133
E,0.07881119692538398
L,0.059562348306560355
L,0.9247560172683075
G,0.004013368372057965
G,0.004612005998773529
E,2.987350971109825
G,0.008708382959295394
G,0.08969698010232567
E,166.2526067061594
G,0.004013367983161101
E,13.403399164847649
G,0.0021533984434688133
E,4273.510281503372
L,0.043146155053176836
E,0.009632068162492551
E,2.0247140985437806
L,0.005977020274477357
G,0.008708382959295394
G,0.0021533984434688133
G,0.004013368372057965
E,0.005971294542430908
G,0.0021533984434688133
G,0.03132890853617481
G,0.004013368372057965
G,0.004013368372057965
G,0.009749214302712283
G,0.03406231005694861
G,0.0021533984434688133
L,1.3545295812025293
G,0.03881505343919212
G,0.0021533984434688133
G,0.03406231005694861
E,0.005971294542430908
E,4468.975516144888
G,0.0021533984434688133
G,0.17074541253045605
E,2.7566343951908685
E,1.3844563769718032
G,0.004646025063353814
G,0.027502635070331388
G,0.07567400654615196
E,0.0015508168633208074
E,0.004123520355464425
E,0.0050298909746952355
G,0.07685232296487118
G,0.001900096633762152
L,0.005560910681880567
L,8383.055390137934
G,0.027120309125333097
E,0.005971294542430908
G,0.1381441623399616
E,0.010001854137446897
G,0.03406231005694861
G,0.009749214302712283
G,0.0021533984434688133
E,99.21437834078428
G,0.009749214302712283
G,0.07641140995692998
E,0.006913443049971059
G,0.005147054558177653
E,4.568019544542552
E,0.45343458187608426
G,0.001900096633762152
G,0.004346585039222838
G,0.028826374737693592
E,0.0021533984434688133
G,0.009749214302712283
G,0.0021533984434688133
G,0.01136813768085232
G,3.2531368521581965
G,0.01611811594811972
G,0.007049312098870285
G,0.0021533984434688133
E,4514.2741798683755
G,0.0021533995148966464
E,3.0727579842308024
E,0.009632068162492551
G,0.004013368372057965
G,0.004013368372057965
G,0.004013368372057965
G,0.0021533984434688133
L,0.059562348306560355
E,4133.4059260192835
G,0.0021533984434688133
G,0.1932034356909973
E,0.004027006798045231
G,0.19635270765309756
E,0.005074944523770239
G,0.0021533984434688133
G,0.004013368372057965
E,0.004887900429106004
G,0.342380024389178
G,0.004013368372057965
E,3928.206096480452
G,0.0021533984434688133
E,0.0021533984434688133
G,0.8132186686819423
G,0.004013368372057965
G,0.004013368372057965
G,0.004013368372057965
G,0.004013368372057965
G,0.009749214302712283
E,0.004735689204283098
G,0.07567400654615196
E,77.43969600505693
G,0.0021533995148966464
G,0.1736289580467496
L,0.11487047050807718
E,2.789260930925428
G,0.01136813768085232
G,0.030517081966683447
E,1.0759639749346546
L,0.059562348306560355
E,2.7626106564257444
G,0.13915525429573997
E,4310.946871410014
G,0.004013368372057965
G,0.04864805437656316
G,0.004346585039222838
G,0.07567400654615196
G,0.07567400654615196
G,0.0021533984434688133
E,0.004631109606855922
G,0.1945567964073368
E,0.0021533984434688133
E,116.4658578098588
E,143.46912259473706
E,0.004013368372057965
E,36.11741033588802
E,0.0050298909746952355
E,184.18031154758455
E,2.7626106564257444
E,4.1226836688994295
E,0.22887129070545145
L,0.043146155053176836
E,0.033741208443214744
G,0.21926142137390583
G,0.004013367983161101
E,18284.16840634429
G,0.0021533984434688133
G,0.005147054558177653
E,0.362245961245808
G,0.03881505343919212
G,0.46700120250187754
G,0.0021533984434688133
G,0.01611811594811972
G,0.004346585039222838
G,0.07407551389854468
G,0.13915525429573997
E,505.9924412971454
L,1.3631028569334755
E,0.015358064875715194
G,0.01136813768085232
E,0.009632068162492551
G,0.0741310983220409
E,0.004027006798045231
G,0.0021533984434688133
E,9.782565863601679
E,1.0742575413636175
E,11.212406967953976
E,2010.3567386805064
E,161.10354165805924
G,0.009749214302712283
G,0.1907734241361195
G,0.0021533984434688133
G,0.0021533984434688133
